harmonized_id	symbol	biotype	n_datasets_hvg
ENSMUSG00000023832	Acat2	protein_coding	30
ENSMUSG00000035601	Trmt10b	protein_coding	30
ENSMUSG00000036833	Pnpla7	protein_coding	30
ENSMUSG00000049929	Lpar4	protein_coding	30
ENSMUSG00000024357	Sil1	protein_coding	30
ENSMUSG00000066233	Tmem42	protein_coding	30
ENSMUSG00000022283	Pabpc1	protein_coding	30
ENSMUSG00000071604	Entrep1	protein_coding	30
ENSMUSG00000071632	2510002D24Rik	protein_coding	30
ENSMUSG00000045333	Zfp423	protein_coding	30
ENSMUSG00000095098	Ccdc85b	protein_coding	30
ENSMUSG00000014850	Msh3	protein_coding	30
ENSMUSG00000031147	Magix	protein_coding	30
ENSMUSG00000018068	Ints2	protein_coding	30
ENSMUSG00000040820	Hlcs	protein_coding	30
ENSMUSG00000027243	Harbi1	protein_coding	30
ENSMUSG00000040752	Myh6	protein_coding	30
ENSMUSG00000006932	Ctnnb1	protein_coding	30
ENSMUSG00000041733	Coq5	protein_coding	30
ENSMUSG00000026816	Gtf3c5	protein_coding	30
ENSMUSG00000027185	Nat10	protein_coding	30
ENSMUSG00000010476	Ebf3	protein_coding	30
ENSMUSG00000049488	Tmem67	protein_coding	30
ENSMUSG00000049300	Prmt6	protein_coding	30
ENSMUSG00000035451	Foxa1	protein_coding	30
ENSMUSG00000052296	Ppp6r1	protein_coding	30
ENSMUSG00000068394	Cep152	protein_coding	30
ENSMUSG00000051615	Rap2a	protein_coding	30
ENSMUSG00000024502	Jakmip2	protein_coding	30
ENSMUSG00000075703	Selenoi	protein_coding	30
ENSMUSG00000029122	Evc	protein_coding	30
ENSMUSG00000028207	Asph	protein_coding	30
ENSMUSG00000025545	Clybl	protein_coding	30
ENSMUSG00000019179	Mdh2	protein_coding	30
ENSMUSG00000022297	Fzd6	protein_coding	30
ENSMUSG00000045691	Thtpa	protein_coding	30
ENSMUSG00000022335	Zfat	protein_coding	30
ENSMUSG00000030499	Kctd15	protein_coding	30
ENSMUSG00000035296	Sgcg	protein_coding	30
ENSMUSG00000068205	Macrod2	protein_coding	30
ENSMUSG00000026662	Sephs1	protein_coding	30
ENSMUSG00000026663	Atf6	protein_coding	30
ENSMUSG00000026686	Lmx1a	protein_coding	30
ENSMUSG00000026691	Fmo3	protein_coding	30
ENSMUSG00000040711	Sh3pxd2b	protein_coding	30
ENSMUSG00000032086	Bace1	protein_coding	30
ENSMUSG00000032091	Tmprss4	protein_coding	30
ENSMUSG00000033981	Gria2	protein_coding	30
ENSMUSG00000025509	Pnpla2	protein_coding	30
ENSMUSG00000058886	Deaf1	protein_coding	30
ENSMUSG00000032727	Mier3	protein_coding	30
ENSMUSG00000032688	Malt1	protein_coding	30
ENSMUSG00000032705	Exd2	protein_coding	30
ENSMUSG00000021754	Map3k1	protein_coding	30
ENSMUSG00000006143	Upk3bl	protein_coding	30
ENSMUSG00000028961	Pgd	protein_coding	30
ENSMUSG00000049285	Mblac1	protein_coding	30
ENSMUSG00000037216	Lipt1	protein_coding	30
ENSMUSG00000029049	Morn1	protein_coding	30
ENSMUSG00000024535	Snx24	protein_coding	30
ENSMUSG00000042729	Wdr74	protein_coding	30
ENSMUSG00000009013	Dynll1	protein_coding	30
ENSMUSG00000028294	Cfap206	protein_coding	30
ENSMUSG00000028318	Polr1e	protein_coding	30
ENSMUSG00000038611	Phrf1	protein_coding	30
ENSMUSG00000039989	Cbx4	protein_coding	30
ENSMUSG00000029767	Calu	protein_coding	30
ENSMUSG00000024592	C330018D20Rik	protein_coding	30
ENSMUSG00000052539	Magi3	protein_coding	30
ENSMUSG00000052565	H1f3	protein_coding	30
ENSMUSG00000049036	Tmem121	protein_coding	30
ENSMUSG00000024570	Rbfa	protein_coding	30
ENSMUSG00000026344	Lypd1	protein_coding	30
ENSMUSG00000026259	Ngef	protein_coding	30
ENSMUSG00000030523	Trpm1	protein_coding	30
ENSMUSG00000020265	Sumo3	protein_coding	30
ENSMUSG00000005370	Msh6	protein_coding	30
ENSMUSG00000052752	Traf7	protein_coding	30
ENSMUSG00000003762	Coq8b	protein_coding	30
ENSMUSG00000029832	Nfe2l3	protein_coding	30
ENSMUSG00000019849	Prep	protein_coding	30
ENSMUSG00000040599	Mis12	protein_coding	30
ENSMUSG00000015971	Actr8	protein_coding	30
ENSMUSG00000061576	Dpp6	protein_coding	30
ENSMUSG00000061393	Acvr2b	protein_coding	30
ENSMUSG00000061410	Zcchc14	protein_coding	30
ENSMUSG00000034201	Gas2l1	protein_coding	30
ENSMUSG00000066595	Flvcr1	protein_coding	30
ENSMUSG00000066643	Wdr35	protein_coding	30
ENSMUSG00000059482	Cfap418	protein_coding	30
ENSMUSG00000074282	Zfp94	protein_coding	30
ENSMUSG00000074345	Tnfaip8l3	protein_coding	30
ENSMUSG00000037466	Tedc1	protein_coding	30
ENSMUSG00000028910	Mecr	protein_coding	30
ENSMUSG00000070305	Mpzl3	protein_coding	30
ENSMUSG00000018661	Cog1	protein_coding	30
ENSMUSG00000037526	Atg14	protein_coding	30
ENSMUSG00000023057	Fabp2	protein_coding	30
ENSMUSG00000028933	Xrcc2	protein_coding	30
ENSMUSG00000004815	Dgkq	protein_coding	30
ENSMUSG00000048550	Thnsl1	protein_coding	30
ENSMUSG00000032537	Ephb1	protein_coding	30
ENSMUSG00000028437	Ubap1	protein_coding	30
ENSMUSG00000038473	Nos1ap	protein_coding	30
ENSMUSG00000046410	Kcnk6	protein_coding	30
ENSMUSG00000046295	Ankle1	protein_coding	30
ENSMUSG00000025321	Itgb8	protein_coding	30
ENSMUSG00000030447	Cyfip1	protein_coding	30
ENSMUSG00000030401	Rtn2	protein_coding	30
ENSMUSG00000020869	Lrrc59	protein_coding	30
ENSMUSG00000020087	Tysnd1	protein_coding	30
ENSMUSG00000029869	Ephb6	protein_coding	30
ENSMUSG00000034987	Hrh2	protein_coding	30
ENSMUSG00000034994	Eef2	protein_coding	30
ENSMUSG00000006418	Rnf114	protein_coding	30
ENSMUSG00000006435	Neurl1a	protein_coding	30
ENSMUSG00000026627	Pacc1	protein_coding	30
ENSMUSG00000042118	Bhmt2	protein_coding	30
ENSMUSG00000041961	Znrf3	protein_coding	30
ENSMUSG00000040549	Ckap5	protein_coding	30
ENSMUSG00000025200	Cwf19l1	protein_coding	30
ENSMUSG00000034265	Zdhhc14	protein_coding	30
ENSMUSG00000028373	Astn2	protein_coding	30
ENSMUSG00000025171	Ubtd1	protein_coding	30
ENSMUSG00000009035	Tmem184b	protein_coding	30
ENSMUSG00000020358	Hnrnpab	protein_coding	30
ENSMUSG00000030035	Wbp1	protein_coding	30
ENSMUSG00000024792	Zfpl1	protein_coding	30
ENSMUSG00000024851	Pitpnm1	protein_coding	30
ENSMUSG00000004897	Hdgf	protein_coding	30
ENSMUSG00000028862	Map3k6	protein_coding	30
ENSMUSG00000024668	Sdhaf2	protein_coding	30
ENSMUSG00000018001	Cyth3	protein_coding	30
ENSMUSG00000030337	Vamp1	protein_coding	30
ENSMUSG00000025184	R3hcc1l	protein_coding	30
ENSMUSG00000046714	Foxc2	protein_coding	30
ENSMUSG00000046593	Tmem215	protein_coding	30
ENSMUSG00000046598	Bdh1	protein_coding	30
ENSMUSG00000042700	Sipa1l1	protein_coding	30
ENSMUSG00000059772	Slx1b	protein_coding	30
ENSMUSG00000021680	Crhbp	protein_coding	30
ENSMUSG00000047881	Rell1	protein_coding	30
ENSMUSG00000030058	Copg1	protein_coding	30
ENSMUSG00000053470	Kdm3a	protein_coding	30
ENSMUSG00000022840	Adcy5	protein_coding	30
ENSMUSG00000024784	Gpha2	protein_coding	30
ENSMUSG00000032475	Nck1	protein_coding	30
ENSMUSG00000028487	Bnc2	protein_coding	30
ENSMUSG00000038335	Tsr1	protein_coding	30
ENSMUSG00000038354	Ankrd35	protein_coding	30
ENSMUSG00000030322	Mbd4	protein_coding	30
ENSMUSG00000018916	Csf2	protein_coding	30
ENSMUSG00000021314	Amph	protein_coding	30
ENSMUSG00000002372	Ranbp3	protein_coding	30
ENSMUSG00000070565	Rasal2	protein_coding	30
ENSMUSG00000028737	Aldh4a1	protein_coding	30
ENSMUSG00000037905	Bri3bp	protein_coding	30
ENSMUSG00000009647	Mcu	protein_coding	30
ENSMUSG00000059866	Tnip2	protein_coding	30
ENSMUSG00000059883	Irak4	protein_coding	30
ENSMUSG00000032454	Rbp2	protein_coding	30
ENSMUSG00000054874	Pcnx3	protein_coding	30
ENSMUSG00000025159	Mms19	protein_coding	30
ENSMUSG00000030314	Atg7	protein_coding	30
ENSMUSG00000028483	Snapc3	protein_coding	30
ENSMUSG00000038175	Mylip	protein_coding	30
ENSMUSG00000009246	Trpm5	protein_coding	30
ENSMUSG00000038280	Ostm1	protein_coding	30
ENSMUSG00000031485	Plpbp	protein_coding	30
ENSMUSG00000061118	Dnajc30	protein_coding	30
ENSMUSG00000024875	Yif1a	protein_coding	30
ENSMUSG00000003500	Impdh1	protein_coding	30
ENSMUSG00000042182	Bend6	protein_coding	30
ENSMUSG00000021357	Exoc2	protein_coding	30
ENSMUSG00000038241	Cep250	protein_coding	30
ENSMUSG00000028536	2610528J11Rik	protein_coding	30
ENSMUSG00000034435	Tmem30b	protein_coding	30
ENSMUSG00000032417	Rwdd2a	protein_coding	30
ENSMUSG00000079605	Zbtb9	protein_coding	30
ENSMUSG00000021550	Qng1	protein_coding	30
ENSMUSG00000059975	Zfp74	protein_coding	30
ENSMUSG00000059981	Taok2	protein_coding	30
ENSMUSG00000021619	Atg10	protein_coding	30
ENSMUSG00000026519	Tmem63a	protein_coding	30
ENSMUSG00000028651	Ppie	protein_coding	30
ENSMUSG00000047710	Champ1	protein_coding	30
ENSMUSG00000047712	Ust	protein_coding	30
ENSMUSG00000054106	Try4	protein_coding	30
ENSMUSG00000054150	Syne3	protein_coding	30
ENSMUSG00000020875	Hoxb9	protein_coding	30
ENSMUSG00000042262	Ccr8	protein_coding	30
ENSMUSG00000006315	Tmem147	protein_coding	30
ENSMUSG00000032261	Sh3bgrl2	protein_coding	30
ENSMUSG00000016262	Sertad4	protein_coding	30
ENSMUSG00000022561	Gpaa1	protein_coding	30
ENSMUSG00000007570	Fance	protein_coding	30
ENSMUSG00000015094	Npdc1	protein_coding	30
ENSMUSG00000031389	Arhgap4	protein_coding	30
ENSMUSG00000028698	Pik3r3	protein_coding	30
ENSMUSG00000024926	Kat5	protein_coding	30
ENSMUSG00000047473	Zfp30	protein_coding	30
ENSMUSG00000020656	Grhl1	protein_coding	30
ENSMUSG00000017817	Jph2	protein_coding	30
ENSMUSG00000063802	Hspbp1	protein_coding	30
ENSMUSG00000038070	Cntln	protein_coding	30
ENSMUSG00000025047	Pdcd11	protein_coding	30
ENSMUSG00000024962	Vegfb	protein_coding	30
ENSMUSG00000030204	Ddx47	protein_coding	30
ENSMUSG00000054309	Cpsf3	protein_coding	30
ENSMUSG00000017692	Rhbdl3	protein_coding	30
ENSMUSG00000038126	Mphosph9	protein_coding	30
ENSMUSG00000042404	Dennd4b	protein_coding	30
ENSMUSG00000042351	Grap2	protein_coding	30
ENSMUSG00000021518	Ptdss1	protein_coding	30
ENSMUSG00000031443	F7	protein_coding	30
ENSMUSG00000037971	Cfap68	protein_coding	30
ENSMUSG00000031840	Rab3a	protein_coding	30
ENSMUSG00000011114	Tbrg1	protein_coding	30
ENSMUSG00000036264	Fstl4	protein_coding	30
ENSMUSG00000001761	Smo	protein_coding	30
ENSMUSG00000019888	Mgat4c	protein_coding	30
ENSMUSG00000026939	Tmem141	protein_coding	30
ENSMUSG00000041426	Hibch	protein_coding	30
ENSMUSG00000041351	Rap1gap	protein_coding	30
ENSMUSG00000036155	Mgat5	protein_coding	30
ENSMUSG00000024085	Man2a1	protein_coding	30
ENSMUSG00000000552	Zfp385a	protein_coding	30
ENSMUSG00000000915	Hip1r	protein_coding	30
ENSMUSG00000029385	Ccng2	protein_coding	30
ENSMUSG00000041241	Mul1	protein_coding	30
ENSMUSG00000073856	Iqck	protein_coding	30
ENSMUSG00000062753	Smim29	protein_coding	29
ENSMUSG00000020962	Gtf2a1	protein_coding	29
ENSMUSG00000021120	Pigh	protein_coding	29
ENSMUSG00000041498	Kif14	protein_coding	29
ENSMUSG00000041491	Cep78	protein_coding	29
ENSMUSG00000078440	Dohh	protein_coding	29
ENSMUSG00000020492	Ska2	protein_coding	29
ENSMUSG00000029445	Hpd	protein_coding	29
ENSMUSG00000024135	Srbd1	protein_coding	29
ENSMUSG00000050627	Gpd1l	protein_coding	29
ENSMUSG00000030889	Vwa3a	protein_coding	29
ENSMUSG00000058248	Kcnh1	protein_coding	29
ENSMUSG00000064289	Tank	protein_coding	29
ENSMUSG00000043342	Hoxd9	protein_coding	29
ENSMUSG00000026159	Agfg1	protein_coding	29
ENSMUSG00000039509	Nup133	protein_coding	29
ENSMUSG00000027860	Vangl1	protein_coding	29
ENSMUSG00000020836	Coro6	protein_coding	29
ENSMUSG00000004233	Wars2	protein_coding	29
ENSMUSG00000047539	Fbxo28	protein_coding	29
ENSMUSG00000003308	Keap1	protein_coding	29
ENSMUSG00000067242	Lgi1	protein_coding	29
ENSMUSG00000027429	Sec23b	protein_coding	29
ENSMUSG00000060594	Layn	protein_coding	29
ENSMUSG00000027475	Kif3b	protein_coding	29
ENSMUSG00000047246	H2bc6	protein_coding	29
ENSMUSG00000030206	Gsg1	protein_coding	29
ENSMUSG00000034574	Daam1	protein_coding	29
ENSMUSG00000001943	Vsig2	protein_coding	29
ENSMUSG00000067148	Polr1c	protein_coding	29
ENSMUSG00000038074	Fkbp14	protein_coding	29
ENSMUSG00000030168	Adipor2	protein_coding	29
ENSMUSG00000054021	Sirt5	protein_coding	29
ENSMUSG00000021366	Hivep1	protein_coding	29
ENSMUSG00000027412	Lpin3	protein_coding	29
ENSMUSG00000042185	Nfrkb	protein_coding	29
ENSMUSG00000027488	Snta1	protein_coding	29
ENSMUSG00000095567	Noc2l	protein_coding	29
ENSMUSG00000017561	Crlf3	protein_coding	29
ENSMUSG00000047045	Tmem164	protein_coding	29
ENSMUSG00000018848	Rars1	protein_coding	29
ENSMUSG00000034486	Gbx2	protein_coding	29
ENSMUSG00000026427	Eif2d	protein_coding	29
ENSMUSG00000026436	Elk4	protein_coding	29
ENSMUSG00000021585	Cast	protein_coding	29
ENSMUSG00000032384	Csnk1g1	protein_coding	29
ENSMUSG00000032392	Parp16	protein_coding	29
ENSMUSG00000024937	Ehbp1l1	protein_coding	29
ENSMUSG00000047766	Lrrc49	protein_coding	29
ENSMUSG00000047777	Phf13	protein_coding	29
ENSMUSG00000030109	Slc6a12	protein_coding	29
ENSMUSG00000030098	Grip2	protein_coding	29
ENSMUSG00000028703	Lrrc41	protein_coding	29
ENSMUSG00000019806	Aig1	protein_coding	29
ENSMUSG00000021375	Kif13a	protein_coding	29
ENSMUSG00000047037	Nipa1	protein_coding	29
ENSMUSG00000022554	Hgh1	protein_coding	29
ENSMUSG00000022510	Trp63	protein_coding	29
ENSMUSG00000031373	Car5b	protein_coding	29
ENSMUSG00000021501	Caml	protein_coding	29
ENSMUSG00000042599	Kdm7a	protein_coding	29
ENSMUSG00000042104	Uggt2	protein_coding	29
ENSMUSG00000073557	Ppp1r12b	protein_coding	29
ENSMUSG00000073591	Pcdhb22	protein_coding	29
ENSMUSG00000037851	Iars1	protein_coding	29
ENSMUSG00000037855	Zfp365	protein_coding	29
ENSMUSG00000037773	Pced1a	protein_coding	29
ENSMUSG00000067851	Arfgef1	protein_coding	29
ENSMUSG00000028771	Ptpn12	protein_coding	29
ENSMUSG00000032452	Clstn2	protein_coding	29
ENSMUSG00000059878	Zfp422	protein_coding	29
ENSMUSG00000059669	Taf1b	protein_coding	29
ENSMUSG00000028527	Ak4	protein_coding	29
ENSMUSG00000028475	Spaar	protein_coding	29
ENSMUSG00000046985	Tapt1	protein_coding	29
ENSMUSG00000053329	Gatd3a	protein_coding	29
ENSMUSG00000022878	Adipoq	protein_coding	29
ENSMUSG00000003575	Crtc1	protein_coding	29
ENSMUSG00000000416	Cttnbp2	protein_coding	29
ENSMUSG00000037686	Aspg	protein_coding	29
ENSMUSG00000028851	Nudc	protein_coding	29
ENSMUSG00000032470	Mras	protein_coding	29
ENSMUSG00000046861	Hectd3	protein_coding	29
ENSMUSG00000067006	Serpinb5	protein_coding	29
ENSMUSG00000071005	Ccl19	protein_coding	29
ENSMUSG00000042535	Gtpbp1	protein_coding	29
ENSMUSG00000042500	Ago4	protein_coding	29
ENSMUSG00000030045	Mrpl19	protein_coding	29
ENSMUSG00000024835	Coro1b	protein_coding	29
ENSMUSG00000048349	Pou4f1	protein_coding	29
ENSMUSG00000004937	Sgta	protein_coding	29
ENSMUSG00000024773	Atg2a	protein_coding	29
ENSMUSG00000030380	Mzf1	protein_coding	29
ENSMUSG00000030386	Zfp606	protein_coding	29
ENSMUSG00000003228	Grk5	protein_coding	29
ENSMUSG00000034275	Igsf9b	protein_coding	29
ENSMUSG00000025175	Fn3k	protein_coding	29
ENSMUSG00000032512	Wdr48	protein_coding	29
ENSMUSG00000037731	Themis2	protein_coding	29
ENSMUSG00000028799	Zfp362	protein_coding	29
ENSMUSG00000047921	Trappc9	protein_coding	29
ENSMUSG00000007207	Stx1a	protein_coding	29
ENSMUSG00000061171	Slc38a11	protein_coding	29
ENSMUSG00000031511	Arhgef7	protein_coding	29
ENSMUSG00000020898	Ctc1	protein_coding	29
ENSMUSG00000095304	Plac9	protein_coding	29
ENSMUSG00000027498	Cstf1	protein_coding	29
ENSMUSG00000046618	Olfml2a	protein_coding	29
ENSMUSG00000038502	Ptov1	protein_coding	29
ENSMUSG00000038515	Grtp1	protein_coding	29
ENSMUSG00000038518	Jarid2	protein_coding	29
ENSMUSG00000038425	Poli	protein_coding	29
ENSMUSG00000032571	Pik3r4	protein_coding	29
ENSMUSG00000031284	Pak3	protein_coding	29
ENSMUSG00000020380	Rad50	protein_coding	29
ENSMUSG00000024712	Rfk	protein_coding	29
ENSMUSG00000035142	Nubpl	protein_coding	29
ENSMUSG00000035069	Oma1	protein_coding	29
ENSMUSG00000020629	Adi1	protein_coding	29
ENSMUSG00000004849	Ap1s1	protein_coding	29
ENSMUSG00000028898	Trnau1ap	protein_coding	29
ENSMUSG00000028413	B4galt1	protein_coding	29
ENSMUSG00000020857	Nme2	protein_coding	29
ENSMUSG00000002625	Akap8l	protein_coding	29
ENSMUSG00000002660	Clpp	protein_coding	29
ENSMUSG00000029864	Gstk1	protein_coding	29
ENSMUSG00000005378	Bud23	protein_coding	29
ENSMUSG00000020279	Il9r	protein_coding	29
ENSMUSG00000020610	Amz2	protein_coding	29
ENSMUSG00000068036	Afdn	protein_coding	29
ENSMUSG00000020051	Pah	protein_coding	29
ENSMUSG00000031546	Gins4	protein_coding	29
ENSMUSG00000061374	Fiz1	protein_coding	29
ENSMUSG00000055717	Slain1	protein_coding	29
ENSMUSG00000022365	Derl1	protein_coding	29
ENSMUSG00000027566	Psma7	protein_coding	29
ENSMUSG00000020121	Srgap1	protein_coding	29
ENSMUSG00000026317	Cln8	protein_coding	29
ENSMUSG00000031209	Heph	protein_coding	29
ENSMUSG00000031227	Magee1	protein_coding	29
ENSMUSG00000027298	Tyro3	protein_coding	29
ENSMUSG00000029763	Exoc4	protein_coding	29
ENSMUSG00000037351	Actr1b	protein_coding	29
ENSMUSG00000028959	Fastk	protein_coding	29
ENSMUSG00000024617	Camk2a	protein_coding	29
ENSMUSG00000001630	Stk38l	protein_coding	29
ENSMUSG00000024645	Timm21	protein_coding	29
ENSMUSG00000001034	Mapk7	protein_coding	29
ENSMUSG00000048920	Fkrp	protein_coding	29
ENSMUSG00000030431	Tmem238	protein_coding	29
ENSMUSG00000030519	Apba2	protein_coding	29
ENSMUSG00000030465	Psd3	protein_coding	29
ENSMUSG00000022292	Rrm2b	protein_coding	29
ENSMUSG00000056076	Eif3b	protein_coding	29
ENSMUSG00000022340	Sybu	protein_coding	29
ENSMUSG00000038555	Reep2	protein_coding	29
ENSMUSG00000020564	Atxn7l1	protein_coding	29
ENSMUSG00000018167	Stard3	protein_coding	29
ENSMUSG00000035246	Pcyt1b	protein_coding	29
ENSMUSG00000029804	Herc3	protein_coding	29
ENSMUSG00000004667	Polr2e	protein_coding	29
ENSMUSG00000004698	Hdac9	protein_coding	29
ENSMUSG00000029003	Mad2l2	protein_coding	29
ENSMUSG00000028331	Trmo	protein_coding	29
ENSMUSG00000038665	Dgki	protein_coding	29
ENSMUSG00000045871	Slitrk6	protein_coding	29
ENSMUSG00000034156	Tspoap1	protein_coding	29
ENSMUSG00000030545	Pex11a	protein_coding	29
ENSMUSG00000027660	Skil	protein_coding	29
ENSMUSG00000026283	Ing5	protein_coding	29
ENSMUSG00000042978	Sbk1	protein_coding	29
ENSMUSG00000052406	Rexo4	protein_coding	29
ENSMUSG00000052221	Ppp1r36	protein_coding	29
ENSMUSG00000028991	Mtor	protein_coding	29
ENSMUSG00000041921	Metap1d	protein_coding	29
ENSMUSG00000026725	Tnn	protein_coding	29
ENSMUSG00000040717	Il17rd	protein_coding	29
ENSMUSG00000024454	Hdac3	protein_coding	29
ENSMUSG00000030602	Pak4	protein_coding	29
ENSMUSG00000059183	Mtfmt	protein_coding	29
ENSMUSG00000028923	Necap2	protein_coding	29
ENSMUSG00000048782	Insc	protein_coding	29
ENSMUSG00000024601	Isoc1	protein_coding	29
ENSMUSG00000021219	Rgs6	protein_coding	29
ENSMUSG00000012017	Scarf2	protein_coding	29
ENSMUSG00000020566	Atp6v1c2	protein_coding	29
ENSMUSG00000020431	Adcy1	protein_coding	29
ENSMUSG00000018581	Dnah11	protein_coding	29
ENSMUSG00000028223	Decr1	protein_coding	29
ENSMUSG00000025529	Zfp711	protein_coding	29
ENSMUSG00000005615	Pcyt1a	protein_coding	29
ENSMUSG00000033904	Ccp110	protein_coding	29
ENSMUSG00000033918	Parl	protein_coding	29
ENSMUSG00000030557	Mef2a	protein_coding	29
ENSMUSG00000028282	Casp8ap2	protein_coding	29
ENSMUSG00000079033	Mef2b	protein_coding	29
ENSMUSG00000010311	Optc	protein_coding	29
ENSMUSG00000024413	Npc1	protein_coding	29
ENSMUSG00000004567	Mcoln1	protein_coding	29
ENSMUSG00000024359	Hspa9	protein_coding	29
ENSMUSG00000038859	Baiap2l1	protein_coding	29
ENSMUSG00000038872	Zfhx3	protein_coding	29
ENSMUSG00000042793	Lgr6	protein_coding	29
ENSMUSG00000042846	Lrrtm3	protein_coding	29
ENSMUSG00000031156	Slc35a2	protein_coding	29
ENSMUSG00000059060	Rad51b	protein_coding	29
ENSMUSG00000035521	Gnptg	protein_coding	29
ENSMUSG00000031594	Fgl1	protein_coding	29
ENSMUSG00000032057	Hoatz	protein_coding	29
ENSMUSG00000019951	Bltp3b	protein_coding	29
ENSMUSG00000026784	Pdss1	protein_coding	29
ENSMUSG00000027186	Elf5	protein_coding	29
ENSMUSG00000031132	Cd40lg	protein_coding	29
ENSMUSG00000035776	Cd99l2	protein_coding	29
ENSMUSG00000078612	Fyb2	protein_coding	29
ENSMUSG00000029638	Glcci1	protein_coding	29
ENSMUSG00000020541	Tom1l1	protein_coding	29
ENSMUSG00000004038	Gstm3	protein_coding	29
ENSMUSG00000036775	Decr2	protein_coding	29
ENSMUSG00000023829	Slc22a1	protein_coding	29
ENSMUSG00000021809	Nudt13	protein_coding	29
ENSMUSG00000064090	Vrk2	protein_coding	29
ENSMUSG00000045349	Sh2d5	protein_coding	29
ENSMUSG00000033769	Exoc6b	protein_coding	29
ENSMUSG00000045248	Med26	protein_coding	29
ENSMUSG00000038900	Rpl12	protein_coding	29
ENSMUSG00000033902	Mapkbp1	protein_coding	29
ENSMUSG00000022214	Dcaf11	protein_coding	29
ENSMUSG00000032009	Sesn3	protein_coding	29
ENSMUSG00000032013	Trim29	protein_coding	29
ENSMUSG00000015542	Nat9	protein_coding	29
ENSMUSG00000021193	Pitrm1	protein_coding	29
ENSMUSG00000031971	Ccsap	protein_coding	29
ENSMUSG00000025626	Phf6	protein_coding	29
ENSMUSG00000045103	Dmd	protein_coding	29
ENSMUSG00000000605	Clcn4	protein_coding	29
ENSMUSG00000000627	Sema4f	protein_coding	29
ENSMUSG00000033728	Lrrc14	protein_coding	29
ENSMUSG00000033768	Nrxn2	protein_coding	29
ENSMUSG00000026247	Ecel1	protein_coding	29
ENSMUSG00000026197	Zfand2b	protein_coding	29
ENSMUSG00000039914	Coq10a	protein_coding	29
ENSMUSG00000032840	Spring1	protein_coding	29
ENSMUSG00000032741	Tpcn1	protein_coding	29
ENSMUSG00000043157	Arl11	protein_coding	29
ENSMUSG00000020134	Peli1	protein_coding	29
ENSMUSG00000030671	Pde3b	protein_coding	29
ENSMUSG00000020212	Mdm1	protein_coding	29
ENSMUSG00000071650	Ganab	protein_coding	29
ENSMUSG00000071652	Ints5	protein_coding	29
ENSMUSG00000039065	Atpsckmt	protein_coding	29
ENSMUSG00000057069	Ero1b	protein_coding	29
ENSMUSG00000045210	Vcpip1	protein_coding	29
ENSMUSG00000038957	Edc3	protein_coding	29
ENSMUSG00000049717	Lig4	protein_coding	29
ENSMUSG00000049792	Bag5	protein_coding	29
ENSMUSG00000040945	Rcc2	protein_coding	29
ENSMUSG00000040877	Wdr25	protein_coding	29
ENSMUSG00000096847	Tmem151b	protein_coding	29
ENSMUSG00000041684	Bivm	protein_coding	29
ENSMUSG00000026860	Sh3glb2	protein_coding	29
ENSMUSG00000024302	Dtna	protein_coding	29
ENSMUSG00000090291	Lrrc10b	protein_coding	29
ENSMUSG00000036699	Zcchc12	protein_coding	29
ENSMUSG00000024335	Brd2	protein_coding	29
ENSMUSG00000036817	Sun1	protein_coding	29
ENSMUSG00000050270	Tmem220	protein_coding	29
ENSMUSG00000050295	Foxc1	protein_coding	29
ENSMUSG00000004460	Dnajb11	protein_coding	29
ENSMUSG00000028030	Tbck	protein_coding	29
