harmonized_id	symbol	biotype	n_datasets_hvg	why_unmapped
MGI:1921780	9030612E09Rik	lncRNA	11	no Ensembl id (MGI/HGNC accession): not in the ortholog table
MGI:3642630	Gm10563	protein_coding	11	no Ensembl id (MGI/HGNC accession): not in the ortholog table
MGI:3781408	Gm3230	lncRNA	11	no Ensembl id (MGI/HGNC accession): not in the ortholog table
ENSMUSG00000000037	Scml2	protein_coding	11	no ortholog in the table
ENSMUSG00000071636	Rimbp3	protein_coding	11	ortholog(s) exist but none is in the other vocabulary
MGI:4462384	Cahm	lncRNA	11	no Ensembl id (MGI/HGNC accession): not in the ortholog table
MGI:2444655	D630041G03Rik	lncRNA	11	no Ensembl id (MGI/HGNC accession): not in the ortholog table
MGI:2442501	A430010J10Rik	lncRNA	10	no Ensembl id (MGI/HGNC accession): not in the ortholog table
MGI:2445083	5930403L14Rik	lncRNA	10	no Ensembl id (MGI/HGNC accession): not in the ortholog table
MGI:2445144	4831440E17Rik	lncRNA	10	no Ensembl id (MGI/HGNC accession): not in the ortholog table
MGI:4439626	Gm16702	lncRNA	10	no Ensembl id (MGI/HGNC accession): not in the ortholog table
ENSMUSG00000062470	Fbxl12os	lncRNA	10	no ortholog in the table
ENSMUSG00000021640	Naip1	protein_coding	10	no ortholog in the table
ENSMUSG00000063447	Ube2d2b	protein_coding	10	no ortholog in the table
ENSMUSG00000111765	Gm10635	lncRNA	10	no ortholog in the table
ENSMUSG00000113707	Gm10457	lncRNA	10	no ortholog in the table
ENSMUSG00000113737	BB123696	lncRNA	10	no ortholog in the table
ENSMUSG00000115420	Rmrp	lncRNA	10	no ortholog in the table
ENSMUSG00000017004	Svs5	protein_coding	10	no ortholog in the table
ENSMUSG00000087579	Hectd2os	lncRNA	10	no ortholog in the table
ENSMUSG00000018259	Prl8a2	protein_coding	10	no ortholog in the table
ENSMUSG00000068252	Apol7b	protein_coding	10	no ortholog in the table
ENSMUSG00000051985	Igfn1	protein_coding	10	no ortholog in the table
ENSMUSG00000087172	Gm12153	lncRNA	10	no ortholog in the table
ENSMUSG00000052951	C130021I20Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000090086	AI480526	lncRNA	10	no ortholog in the table
ENSMUSG00000090093	Gm14399	protein_coding	10	no ortholog in the table
ENSMUSG00000086514	Gm11747	lncRNA	10	no ortholog in the table
ENSMUSG00000051716	Apon	protein_coding	10	no ortholog in the table
ENSMUSG00000051596	Otop1	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000086727	Alyreffm1	protein_coding	10	no ortholog in the table
ENSMUSG00000085735	Mettl5os	lncRNA	10	no ortholog in the table
ENSMUSG00000085763	Smc2os	lncRNA	10	no ortholog in the table
ENSMUSG00000085940	4930405D11Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000086022	Rad51ap2	protein_coding	10	no ortholog in the table
ENSMUSG00000031326	Cdx4	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000031131	Vgll1	protein_coding	10	no ortholog in the table
ENSMUSG00000086404	Gm6787	lncRNA	10	no ortholog in the table
ENSMUSG00000085389	1700003M07Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000085436	Zfp335os	lncRNA	10	no ortholog in the table
ENSMUSG00000085566	A730017L22Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000085609	1700016P03Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000067614	Krt86	protein_coding	10	no ortholog in the table
ENSMUSG00000091060	Myocos	protein_coding	10	no ortholog in the table
ENSMUSG00000053714	4732471J01Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000091228	Nme1nme2	protein_coding	10	no ortholog in the table
ENSMUSG00000050756	Defb6	protein_coding	10	no ortholog in the table
ENSMUSG00000050197	Rhox13	protein_coding	10	no ortholog in the table
ENSMUSG00000084757	1700057H15Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000084925	1810062O18Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000085085	1700086P04Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000085152	Gm11496	lncRNA	10	no ortholog in the table
ENSMUSG00000085260	Med9os	lncRNA	10	no ortholog in the table
ENSMUSG00000085327	Gm16104	lncRNA	10	no ortholog in the table
ENSMUSG00000091594	Gm17067	protein_coding	10	no ortholog in the table
ENSMUSG00000093738	AI606473	lncRNA	10	no ortholog in the table
ENSMUSG00000079539	Obp2b	protein_coding	10	no ortholog in the table
ENSMUSG00000092171	4833427F10Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000015289	Lage3	protein_coding	10	no ortholog in the table
ENSMUSG00000054827	Cyp2c50	protein_coding	10	no ortholog in the table
ENSMUSG00000094338	H2bc13	protein_coding	10	no ortholog in the table
ENSMUSG00000027794	Sohlh2	protein_coding	10	no ortholog in the table
ENSMUSG00000028008	Asic5	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000093460	Six3os1	lncRNA	10	no ortholog in the table
ENSMUSG00000093587	Gm20554	lncRNA	10	no ortholog in the table
ENSMUSG00000093594	Gm20707	lncRNA	10	no ortholog in the table
ENSMUSG00000055102	Zfp819	protein_coding	10	no ortholog in the table
ENSMUSG00000096003	Gm3500	protein_coding	10	no ortholog in the table
ENSMUSG00000079450	Cldn34c1	protein_coding	10	no ortholog in the table
ENSMUSG00000079507	H2-Q1	protein_coding	10	no ortholog in the table
ENSMUSG00000094027	Tcstv6b	protein_coding	10	no ortholog in the table
ENSMUSG00000066477	Gm16551	lncRNA	10	no ortholog in the table
ENSMUSG00000056008	Gm11541	lncRNA	10	no ortholog in the table
ENSMUSG00000096935	1700113A16Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000097071	4930544I03Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000056457	Prl2c3	protein_coding	10	no ortholog in the table
ENSMUSG00000097076	Platr7	lncRNA	10	no ortholog in the table
ENSMUSG00000097081	Gm10425	lncRNA	10	no ortholog in the table
ENSMUSG00000097154	Gm26510	lncRNA	10	no ortholog in the table
ENSMUSG00000097183	Gm17501	lncRNA	10	no ortholog in the table
ENSMUSG00000026224	4933407L21Rik	protein_coding	10	no ortholog in the table
ENSMUSG00000048992	Prss32	protein_coding	10	no ortholog in the table
ENSMUSG00000078365	Mos	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000078442	Tektl1	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000066097	Cyp2j11	protein_coding	10	no ortholog in the table
ENSMUSG00000097416	Gm26670	lncRNA	10	no ortholog in the table
ENSMUSG00000097418	Mir155hg	lncRNA	10	no ortholog in the table
ENSMUSG00000097429	Gm26520	lncRNA	10	no ortholog in the table
ENSMUSG00000097431	Gm26782	lncRNA	10	no ortholog in the table
ENSMUSG00000097448	Platr22	lncRNA	10	no ortholog in the table
ENSMUSG00000035868	Zfp983	protein_coding	10	no ortholog in the table
ENSMUSG00000057003	Myh4	protein_coding	10	no ortholog in the table
ENSMUSG00000097617	Gm10687	lncRNA	10	no ortholog in the table
ENSMUSG00000070354	Evi2	protein_coding	10	no ortholog in the table
ENSMUSG00000097665	Gm16853	lncRNA	10	no ortholog in the table
ENSMUSG00000097676	Gm26612	lncRNA	10	no ortholog in the table
ENSMUSG00000057425	Ugt2b37	protein_coding	10	no ortholog in the table
ENSMUSG00000097756	A730056A06Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000097797	Gm26901	lncRNA	10	no ortholog in the table
ENSMUSG00000097804	Gm16685	lncRNA	10	no ortholog in the table
ENSMUSG00000047619	Ddi1	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000037735	2810032G03Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000075286	Gm1968	lncRNA	10	no ortholog in the table
ENSMUSG00000037451	Slc22a20	protein_coding	10	no ortholog in the table
ENSMUSG00000037390	Muc17	protein_coding	10	no ortholog in the table
ENSMUSG00000038408	1700018A04Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000064165	Krt39	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000058328	Xlr5a	protein_coding	10	no ortholog in the table
ENSMUSG00000099968	1700029J03Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000065968	Ifitm7	protein_coding	10	no ortholog in the table
ENSMUSG00000024949	Sf1	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000038891	Prl3b1	protein_coding	10	no ortholog in the table
ENSMUSG00000100235	Gm28557	protein_coding	10	no ortholog in the table
ENSMUSG00000100315	1700031P21Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000100594	2810414N06Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000100798	Gm19589	lncRNA	10	no ortholog in the table
ENSMUSG00000100807	Gm29521	lncRNA	10	no ortholog in the table
ENSMUSG00000070683	Lactbl1	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000074807	Gm10762	lncRNA	10	no ortholog in the table
ENSMUSG00000039269	2300002M23Rik	protein_coding	10	no ortholog in the table
ENSMUSG00000020434	4921536K21Rik	protein_coding	10	no ortholog in the table
ENSMUSG00000101304	Plet1os	lncRNA	10	no ortholog in the table
ENSMUSG00000101768	Gm28694	lncRNA	10	no ortholog in the table
ENSMUSG00000070702	Csn1s1	protein_coding	10	no ortholog in the table
ENSMUSG00000102362	4930509J09Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000103041	Gm37305	lncRNA	10	no ortholog in the table
ENSMUSG00000046942	Mageb16	protein_coding	10	no ortholog in the table
ENSMUSG00000060093	H4c1	protein_coding	10	no ortholog in the table
ENSMUSG00000059659	Gm10069	lncRNA	10	no ortholog in the table
ENSMUSG00000104520	Gm37336	lncRNA	10	no ortholog in the table
ENSMUSG00000104861	3110039M20Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000105068	Gm30835	lncRNA	10	no ortholog in the table
ENSMUSG00000074179	Gsta5	protein_coding	10	no ortholog in the table
ENSMUSG00000074256	Gm10655	lncRNA	10	no ortholog in the table
ENSMUSG00000107096	Gm43597	lncRNA	10	no ortholog in the table
ENSMUSG00000107714	Gm34933	lncRNA	10	no ortholog in the table
ENSMUSG00000109006	B230209E15Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000109321	A330076H08Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000041247	Lamp3	protein_coding	10	no ortholog in the table
ENSMUSG00000071047	Ces1a	protein_coding	10	no ortholog in the table
ENSMUSG00000074121	Ntf5	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000073402	H2-T5	protein_coding	10	no ortholog in the table
ENSMUSG00000073427	Gm4924	protein_coding	10	no ortholog in the table
ENSMUSG00000041750	Cd1d2	protein_coding	10	no ortholog in the table
ENSMUSG00000006488	Prl7a1	protein_coding	10	no ortholog in the table
ENSMUSG00000071302	Zfp1006	protein_coding	10	no ortholog in the table
ENSMUSG00000072955	Tmsb15l	protein_coding	10	no ortholog in the table
ENSMUSG00000109564	Muc16	protein_coding	10	no ortholog in the table
ENSMUSG00000110317	Gm45250	lncRNA	10	no ortholog in the table
ENSMUSG00000110424	Zbed5-ps	lncRNA	10	no ortholog in the table
ENSMUSG00000062905	Vmn1r32	protein_coding	10	no ortholog in the table
ENSMUSG00000062687	Cks1brt	protein_coding	10	no ortholog in the table
MGI:2442089	A230056J06Rik	lncRNA	10	no Ensembl id (MGI/HGNC accession): not in the ortholog table
MGI:1919493	1700012D01Rik	lncRNA	10	no Ensembl id (MGI/HGNC accession): not in the ortholog table
MGI:3041250	BC031361	lncRNA	10	no Ensembl id (MGI/HGNC accession): not in the ortholog table
ENSMUSG00000044287	Nrn1l	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000072847	A530017D24Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000068167	Csnk2a2ip	protein_coding	10	no ortholog in the table
ENSMUSG00000087278	A930006I01Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000087354	4930404I05Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000087461	C230014O12Rik	lncRNA	10	no ortholog in the table
ENSMUSG00000087480	Gm15910	lncRNA	10	no ortholog in the table
ENSMUSG00000044471	Lncpint	lncRNA	10	no ortholog in the table
ENSMUSG00000119955	Gm9054	lncRNA	10	no ortholog in the table
ENSMUSG00000062310	Glrp1	protein_coding	9	no ortholog in the table
ENSMUSG00000091471	Gm20538	protein_coding	9	no ortholog in the table
ENSMUSG00000048806	Ifnb1	protein_coding	9	no ortholog in the table
ENSMUSG00000053695	Defb37	protein_coding	9	no ortholog in the table
ENSMUSG00000035150	Eif2s3x	protein_coding	9	no ortholog in the table
ENSMUSG00000118667	Ahnak2	protein_coding	9	no ortholog in the table
ENSMUSG00000071773	Rhox1	protein_coding	9	no ortholog in the table
ENSMUSG00000045519	Zfp560	protein_coding	9	no ortholog in the table
ENSMUSG00000044903	Psg22	protein_coding	9	no ortholog in the table
ENSMUSG00000035435	Abca17	protein_coding	9	no ortholog in the table
ENSMUSG00000035522	Tsga8	protein_coding	9	no ortholog in the table
ENSMUSG00000091685	Spmip2	protein_coding	9	no ortholog in the table
ENSMUSG00000078578	Ube2d3	protein_coding	9	no ortholog in the table
ENSMUSG00000044249	Defb29	protein_coding	9	no ortholog in the table
ENSMUSG00000044243	Bhlha9	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000061972	Or1o4	protein_coding	9	no ortholog in the table
ENSMUSG00000035836	Ugt2b1	protein_coding	9	no ortholog in the table
ENSMUSG00000053765	Oas1f	protein_coding	9	no ortholog in the table
ENSMUSG00000062061	Obp2a	protein_coding	9	no ortholog in the table
ENSMUSG00000043633	Fam221b	protein_coding	9	no ortholog in the table
ENSMUSG00000043727	F830045P16Rik	protein_coding	9	no ortholog in the table
ENSMUSG00000022227	Mcpt1	protein_coding	9	no ortholog in the table
ENSMUSG00000022347	A1bg	protein_coding	9	no ortholog in the table
ENSMUSG00000028963	Uts2	protein_coding	9	no ortholog in the table
ENSMUSG00000092305	Prps1l1	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000054215	Sprr2k	protein_coding	9	no ortholog in the table
ENSMUSG00000032099	Pate4	protein_coding	9	no ortholog in the table
ENSMUSG00000022501	Prm1	protein_coding	9	no ortholog in the table
ENSMUSG00000110430	Cmtm1	protein_coding	9	no ortholog in the table
ENSMUSG00000053508	Gtsf2	protein_coding	9	no ortholog in the table
ENSMUSG00000027940	Tpm3	protein_coding	9	no ortholog in the table
ENSMUSG00000027925	Sprr2j-ps	protein_coding	9	no ortholog in the table
ENSMUSG00000078184	Rbm8a2	protein_coding	9	no ortholog in the table
ENSMUSG00000078153	Psme2b	protein_coding	9	no ortholog in the table
ENSMUSG00000022603	Mroh4	protein_coding	9	no ortholog in the table
ENSMUSG00000031329	Tsx	protein_coding	9	no ortholog in the table
ENSMUSG00000031370	Zrsr2	protein_coding	9	no ortholog in the table
ENSMUSG00000075604	Cyp11b1	protein_coding	9	no ortholog in the table
ENSMUSG00000094035	Ldlrad2	protein_coding	9	no ortholog in the table
ENSMUSG00000093985	Gm10406	protein_coding	9	no ortholog in the table
ENSMUSG00000090700	Cyp4f40	protein_coding	9	no ortholog in the table
ENSMUSG00000022818	Cyp2ab1	protein_coding	9	no ortholog in the table
ENSMUSG00000073158	9030624G23Rik	protein_coding	9	no ortholog in the table
ENSMUSG00000027824	Vmn2r1	protein_coding	9	no ortholog in the table
ENSMUSG00000048038	Ccdc187	protein_coding	9	no ortholog in the table
ENSMUSG00000070372	Capza1	protein_coding	9	no ortholog in the table
ENSMUSG00000094430	Smbd1	protein_coding	9	no ortholog in the table
ENSMUSG00000071262	Zfp957	protein_coding	9	no ortholog in the table
ENSMUSG00000031210	Gpr165	protein_coding	9	no ortholog in the table
ENSMUSG00000079679	Vwde	protein_coding	9	no ortholog in the table
ENSMUSG00000075571	Defb30	protein_coding	9	no ortholog in the table
ENSMUSG00000042200	Cdrt4	protein_coding	9	no ortholog in the table
ENSMUSG00000009941	Nxf2	protein_coding	9	no ortholog in the table
ENSMUSG00000075402	Krt76	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000079008	Zfp1005	protein_coding	9	no ortholog in the table
ENSMUSG00000073616	Cops9	protein_coding	9	no ortholog in the table
ENSMUSG00000079644	Gm1110	protein_coding	9	no ortholog in the table
ENSMUSG00000023387	Kcnk16	protein_coding	9	no ortholog in the table
ENSMUSG00000104614	Fbxw27	protein_coding	9	no ortholog in the table
ENSMUSG00000048004	Tmem196	protein_coding	9	no ortholog in the table
ENSMUSG00000095845	Gng14	protein_coding	9	no ortholog in the table
ENSMUSG00000095576	Fmo6	protein_coding	9	no ortholog in the table
ENSMUSG00000038048	Cntnap5c	protein_coding	9	no ortholog in the table
ENSMUSG00000096039	D830030K20Rik	protein_coding	9	no ortholog in the table
ENSMUSG00000024125	Sbpl	protein_coding	9	no ortholog in the table
ENSMUSG00000041629	Vcf1	protein_coding	9	no ortholog in the table
ENSMUSG00000041716	Gm20604	protein_coding	9	no ortholog in the table
ENSMUSG00000038242	Aox4	protein_coding	9	no ortholog in the table
ENSMUSG00000096445	Dcpp1	protein_coding	9	no ortholog in the table
ENSMUSG00000032808	Cyp2c38	protein_coding	9	no ortholog in the table
ENSMUSG00000059625	Sohlh1	protein_coding	9	no ortholog in the table
ENSMUSG00000046610	Oacyl	protein_coding	9	no ortholog in the table
ENSMUSG00000066537	Vmn2r57	protein_coding	9	no ortholog in the table
ENSMUSG00000026592	Tex35	protein_coding	9	no ortholog in the table
ENSMUSG00000074997	Pin1rt1	protein_coding	9	no ortholog in the table
ENSMUSG00000026734	4921504E06Rik	protein_coding	9	no ortholog in the table
ENSMUSG00000024448	H2-M10.1	protein_coding	9	no ortholog in the table
ENSMUSG00000041117	Ccdc8	protein_coding	9	no ortholog in the table
ENSMUSG00000041165	Spem1	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000030366	Ceacam12	protein_coding	9	no ortholog in the table
ENSMUSG00000051879	Krt71	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000032623	Oas1d	protein_coding	9	no ortholog in the table
ENSMUSG00000032621	Srek1	protein_coding	9	no ortholog in the table
ENSMUSG00000040583	Cyp2b13	protein_coding	9	no ortholog in the table
ENSMUSG00000101678	Gm29609	protein_coding	9	no ortholog in the table
ENSMUSG00000058443	Rpl10-ps3	protein_coding	9	no ortholog in the table
ENSMUSG00000030216	Wbp11	protein_coding	9	no ortholog in the table
ENSMUSG00000079440	Alpi	protein_coding	9	no ortholog in the table
ENSMUSG00000089847	Timm10b	protein_coding	9	no ortholog in the table
ENSMUSG00000020390	Ube2b	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000056617	4931429L15Rik	protein_coding	9	no ortholog in the table
ENSMUSG00000070713	Hmgn2-ps	protein_coding	9	no ortholog in the table
ENSMUSG00000049314	Fbxw13	protein_coding	9	no ortholog in the table
ENSMUSG00000024853	Sf3b2	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000074417	Pira12	protein_coding	9	no ortholog in the table
ENSMUSG00000074375	Sult2a3	protein_coding	9	no ortholog in the table
ENSMUSG00000064308	2410137M14Rik	protein_coding	9	no ortholog in the table
ENSMUSG00000058252	Tcp11x2	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000099564	Lrrc78	protein_coding	9	no ortholog in the table
ENSMUSG00000029917	Qrfprl	protein_coding	9	no ortholog in the table
ENSMUSG00000030068	Gm20696	protein_coding	9	no ortholog in the table
